YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Eau Claire, WI",55035,33889,9640,11.2,14247
1997-01-01,"Eau Claire, WI",55035,37404,9484,11.0,14578
1998-01-01,"Eau Claire, WI",55035,39552,8620,9.9,14639
1999-01-01,"Eau Claire, WI",55035,39302,7936,8.9,14435
2000-01-01,"Eau Claire, WI",55035,41144,7783,8.7,14387
2001-01-01,"Eau Claire, WI",55035,40328,7888,8.8,14242
2002-01-01,"Eau Claire, WI",55035,40504,8325,9.2,14236
2003-01-01,"Eau Claire, WI",55035,40745,8660,9.6,14059
2004-01-01,"Eau Claire, WI",55035,41509,10512,11.7,13665
2005-01-01,"Eau Claire, WI",55035,42167,10585,11.9,13316
2006-01-01,"Eau Claire, WI",55035,46120,11514,12.8,13744
2007-01-01,"Eau Claire, WI",55035,44567,12058,13.0,13801
2008-01-01,"Eau Claire, WI",55035,48483,11006,11.8,13787
2009-01-01,"Eau Claire, WI",55035,44359,14672,15.6,13741
2010-01-01,"Eau Claire, WI",55035,49503,13657,14.0,13675
2011-01-01,"Eau Claire, WI",55035,49130,14343,15.0,13580
2012-01-01,"Eau Claire, WI",55035,50706,14707,15.0,13437
2013-01-01,"Eau Claire, WI",55035,51704,15433,16.0,13301
2014-01-01,"Eau Claire, WI",55035,53022,16207,16.0,13176
2015-01-01,"Eau Claire, WI",55035,54346,17062,17.0,13062
2016-01-01,"Eau Claire, WI",55035,55775,17939,18.0,12954
2017-01-01,"Eau Claire, WI",55035,57268,18840,19.0,12844
2018-01-01,"Eau Claire, WI",55035,58834,19766,20.0,12729
2019-01-01,"Eau Claire, WI",55035,60474,20727,21.0,12606
