YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Carbon, UT",49007,33338,3111,15.1,5176
1997-01-01,"Carbon, UT",49007,35526,3284,15.7,5069
1998-01-01,"Carbon, UT",49007,35723,3300,15.9,4943
1999-01-01,"Carbon, UT",49007,34405,2542,12.8,4771
2000-01-01,"Carbon, UT",49007,35882,2588,13.4,4639
2001-01-01,"Carbon, UT",49007,35307,2585,13.4,4656
2002-01-01,"Carbon, UT",49007,36132,2447,12.6,4285
2003-01-01,"Carbon, UT",49007,36190,2601,13.5,4097
2004-01-01,"Carbon, UT",49007,38269,2742,14.5,3942
2005-01-01,"Carbon, UT",49007,38203,2845,15.1,3824
2006-01-01,"Carbon, UT",49007,39927,2671,14.0,3861
2007-01-01,"Carbon, UT",49007,41981,2932,15.4,3936
2008-01-01,"Carbon, UT",49007,45621,2520,13.3,4663
2009-01-01,"Carbon, UT",49007,44684,3041,15.7,4109
2010-01-01,"Carbon, UT",49007,45662,2981,15.0,4247
2011-01-01,"Carbon, UT",49007,46260,3009,15.0,4293
2012-01-01,"Carbon, UT",49007,46738,3044,15.0,4328
2013-01-01,"Carbon, UT",49007,47134,3076,15.0,4363
2014-01-01,"Carbon, UT",49007,47456,3105,15.0,4396
2015-01-01,"Carbon, UT",49007,47711,3131,15.0,4426
2016-01-01,"Carbon, UT",49007,47906,3153,16.0,4455
2017-01-01,"Carbon, UT",49007,48049,3173,16.0,4481
2018-01-01,"Carbon, UT",49007,48145,3189,16.0,4505
2019-01-01,"Carbon, UT",49007,48204,3202,16.0,4526
