YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Burleigh, ND",38015,38025,5453,8.3,11570
1997-01-01,"Burleigh, ND",38015,39664,6129,9.2,11395
1998-01-01,"Burleigh, ND",38015,40985,5964,8.9,11402
1999-01-01,"Burleigh, ND",38015,41302,5650,8.3,11249
2000-01-01,"Burleigh, ND",38015,42988,5275,7.7,11085
2001-01-01,"Burleigh, ND",38015,42557,5950,8.6,10999
2002-01-01,"Burleigh, ND",38015,43734,6001,8.5,10826
2003-01-01,"Burleigh, ND",38015,45634,6073,8.5,10836
2004-01-01,"Burleigh, ND",38015,47268,6376,8.8,10705
2005-01-01,"Burleigh, ND",38015,47080,6002,8.5,10776
2006-01-01,"Burleigh, ND",38015,49357,6390,8.9,10925
2007-01-01,"Burleigh, ND",38015,52122,5759,7.8,11008
2008-01-01,"Burleigh, ND",38015,54040,6706,8.9,11002
2009-01-01,"Burleigh, ND",38015,54257,6431,8.4,11133
2010-01-01,"Burleigh, ND",38015,54477,6539,8.0,11106
2011-01-01,"Burleigh, ND",38015,54465,6549,8.0,11066
2012-01-01,"Burleigh, ND",38015,54347,6559,8.0,11016
2013-01-01,"Burleigh, ND",38015,54212,6555,8.0,10965
2014-01-01,"Burleigh, ND",38015,54120,6548,8.0,10920
2015-01-01,"Burleigh, ND",38015,54104,6541,8.0,10884
2016-01-01,"Burleigh, ND",38015,54170,6537,8.0,10859
2017-01-01,"Burleigh, ND",38015,54308,6536,8.0,10844
2018-01-01,"Burleigh, ND",38015,54500,6540,8.0,10838
2019-01-01,"Burleigh, ND",38015,54720,6547,8.0,10837
