YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Wayne, TN",47181,24812,2966,20.0,2658
1997-01-01,"Wayne, TN",47181,25053,2969,19.8,2694
1998-01-01,"Wayne, TN",47181,25795,2740,18.2,2734
1999-01-01,"Wayne, TN",47181,26190,2560,17.2,2699
2000-01-01,"Wayne, TN",47181,26809,2939,19.9,2686
2001-01-01,"Wayne, TN",47181,25826,3142,21.3,2501
2002-01-01,"Wayne, TN",47181,26284,3086,20.9,2631
2003-01-01,"Wayne, TN",47181,27266,2536,17.3,2636
2004-01-01,"Wayne, TN",47181,28763,2778,18.9,2554
2005-01-01,"Wayne, TN",47181,29313,3007,20.7,2652
2006-01-01,"Wayne, TN",47181,28924,2783,19.1,2712
2007-01-01,"Wayne, TN",47181,31281,2945,20.5,2540
2008-01-01,"Wayne, TN",47181,32471,2972,20.7,2626
2009-01-01,"Wayne, TN",47181,32562,3272,23.0,2569
2010-01-01,"Wayne, TN",47181,32895,3173,22.0,2558
2011-01-01,"Wayne, TN",47181,33422,3187,22.0,2551
2012-01-01,"Wayne, TN",47181,33924,3207,22.0,2549
2013-01-01,"Wayne, TN",47181,34426,3231,22.0,2540
2014-01-01,"Wayne, TN",47181,34929,3258,23.0,2533
2015-01-01,"Wayne, TN",47181,35422,3284,23.0,2525
2016-01-01,"Wayne, TN",47181,35910,3310,23.0,2518
2017-01-01,"Wayne, TN",47181,36391,3336,23.0,2511
2018-01-01,"Wayne, TN",47181,36866,3362,24.0,2503
2019-01-01,"Wayne, TN",47181,37334,3387,24.0,2496
