YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lee, AL",1081,29288,16457,17.8,14676
1997-01-01,"Lee, AL",1081,31821,14671,15.0,15780
1998-01-01,"Lee, AL",1081,33449,14540,14.6,16107
1999-01-01,"Lee, AL",1081,31942,15817,14.2,16644
2000-01-01,"Lee, AL",1081,32678,15943,14.2,17124
2001-01-01,"Lee, AL",1081,32200,17701,15.6,17397
2002-01-01,"Lee, AL",1081,32460,17524,15.2,17929
2003-01-01,"Lee, AL",1081,33408,17619,15.1,17914
2004-01-01,"Lee, AL",1081,34660,19031,16.0,18261
2005-01-01,"Lee, AL",1081,35320,24339,20.6,18759
2006-01-01,"Lee, AL",1081,37568,22579,18.7,19237
2007-01-01,"Lee, AL",1081,39719,21846,17.3,19761
2008-01-01,"Lee, AL",1081,41770,19990,15.5,19855
2009-01-01,"Lee, AL",1081,37836,27316,20.7,19907
2010-01-01,"Lee, AL",1081,40271,26624,20.0,20841
2011-01-01,"Lee, AL",1081,42306,26382,20.0,21171
2012-01-01,"Lee, AL",1081,43131,27585,20.0,21440
2013-01-01,"Lee, AL",1081,43885,28932,21.0,21834
2014-01-01,"Lee, AL",1081,44905,30021,21.0,22268
2015-01-01,"Lee, AL",1081,46003,31066,22.0,22691
2016-01-01,"Lee, AL",1081,47080,32185,22.0,23112
2017-01-01,"Lee, AL",1081,48163,33348,23.0,23546
2018-01-01,"Lee, AL",1081,49275,34530,24.0,23991
2019-01-01,"Lee, AL",1081,50416,35731,24.0,24446
