YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Hutchinson, SD",46067,26158,1049,13.1,1844
1997-01-01,"Hutchinson, SD",46067,30293,1039,13.2,1872
1998-01-01,"Hutchinson, SD",46067,31493,1005,12.7,1826
1999-01-01,"Hutchinson, SD",46067,30816,828,10.6,1805
2000-01-01,"Hutchinson, SD",46067,32288,813,10.5,1795
2001-01-01,"Hutchinson, SD",46067,31982,889,11.8,1751
2002-01-01,"Hutchinson, SD",46067,30768,938,12.5,1721
2003-01-01,"Hutchinson, SD",46067,33329,861,11.6,1701
2004-01-01,"Hutchinson, SD",46067,34520,878,12.0,1721
2005-01-01,"Hutchinson, SD",46067,36893,909,12.6,1704
2006-01-01,"Hutchinson, SD",46067,35124,848,12.0,1624
2007-01-01,"Hutchinson, SD",46067,38165,756,10.8,1518
2008-01-01,"Hutchinson, SD",46067,41976,847,12.2,1507
2009-01-01,"Hutchinson, SD",46067,39880,851,12.5,1523
2010-01-01,"Hutchinson, SD",46067,40702,825,12.0,1475
2011-01-01,"Hutchinson, SD",46067,42009,814,12.0,1438
2012-01-01,"Hutchinson, SD",46067,43097,805,12.0,1405
2013-01-01,"Hutchinson, SD",46067,44119,797,12.0,1371
2014-01-01,"Hutchinson, SD",46067,45153,788,12.0,1337
2015-01-01,"Hutchinson, SD",46067,46204,780,12.0,1302
2016-01-01,"Hutchinson, SD",46067,47266,771,12.0,1266
2017-01-01,"Hutchinson, SD",46067,48340,763,12.0,1230
2018-01-01,"Hutchinson, SD",46067,49425,754,12.0,1194
2019-01-01,"Hutchinson, SD",46067,50521,746,12.0,1158
