YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Cache, UT",49005,34839,8360,10.0,18703
1997-01-01,"Cache, UT",49005,37084,9160,10.5,18887
1998-01-01,"Cache, UT",49005,38849,9276,10.6,19037
1999-01-01,"Cache, UT",49005,39592,8185,9.1,19183
2000-01-01,"Cache, UT",49005,41164,8557,9.5,19076
2001-01-01,"Cache, UT",49005,40509,9181,10.0,18994
2002-01-01,"Cache, UT",49005,40857,9623,10.3,18958
2003-01-01,"Cache, UT",49005,41703,10903,11.4,18987
2004-01-01,"Cache, UT",49005,43012,11804,12.4,19522
2005-01-01,"Cache, UT",49005,41879,14090,14.9,19766
2006-01-01,"Cache, UT",49005,43890,12476,13.0,20020
2007-01-01,"Cache, UT",49005,46883,13698,12.9,20642
2008-01-01,"Cache, UT",49005,50023,13020,11.8,22668
2009-01-01,"Cache, UT",49005,47064,18744,16.7,22334
2010-01-01,"Cache, UT",49005,53758,18549,16.0,25595
2011-01-01,"Cache, UT",49005,52835,24819,20.0,26044
2012-01-01,"Cache, UT",49005,61127,26677,21.0,30382
2013-01-01,"Cache, UT",49005,62778,35341,27.0,32440
2014-01-01,"Cache, UT",49005,73981,40678,30.0,38712
2015-01-01,"Cache, UT",49005,79925,53617,39.0,43498
2016-01-01,"Cache, UT",49005,96330,64887,46.0,53183
2017-01-01,"Cache, UT",49005,109561,85343,59.0,62636
2018-01-01,"Cache, UT",49005,135134,106798,73.0,78298
2019-01-01,"Cache, UT",49005,160854,140383,95.0,95783
