YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Clay, AL",1027,25737,2004,14.7,2570
1997-01-01,"Clay, AL",1027,26809,2061,14.8,2635
1998-01-01,"Clay, AL",1027,28323,2031,14.5,2593
1999-01-01,"Clay, AL",1027,27792,2070,14.7,2574
2000-01-01,"Clay, AL",1027,28940,2003,14.3,2553
2001-01-01,"Clay, AL",1027,28289,2200,15.7,2503
2002-01-01,"Clay, AL",1027,28765,1983,14.2,2426
2003-01-01,"Clay, AL",1027,29374,1944,14.0,2339
2004-01-01,"Clay, AL",1027,31194,1913,13.9,2029
2005-01-01,"Clay, AL",1027,33512,2158,15.8,2064
2006-01-01,"Clay, AL",1027,32512,2110,15.6,2111
2007-01-01,"Clay, AL",1027,36009,2092,15.5,2135
2008-01-01,"Clay, AL",1027,33032,2288,16.9,2129
2009-01-01,"Clay, AL",1027,34831,2555,19.2,2130
2010-01-01,"Clay, AL",1027,35377,2609,19.0,2291
2011-01-01,"Clay, AL",1027,33940,2735,20.0,2496
2012-01-01,"Clay, AL",1027,32124,2794,21.0,2732
2013-01-01,"Clay, AL",1027,29699,2804,20.0,2980
2014-01-01,"Clay, AL",1027,26916,2749,20.0,3214
2015-01-01,"Clay, AL",1027,24000,2628,19.0,3407
2016-01-01,"Clay, AL",1027,21248,2442,17.0,3534
2017-01-01,"Clay, AL",1027,18974,2204,15.0,3570
2018-01-01,"Clay, AL",1027,17491,1929,12.0,3498
2019-01-01,"Clay, AL",1027,17071,1643,10.0,3312
