YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Jackson, MI",26075,35963,18323,12.3,24469
1997-01-01,"Jackson, MI",26075,38253,17415,11.6,24796
1998-01-01,"Jackson, MI",26075,39781,17611,11.7,25875
1999-01-01,"Jackson, MI",26075,41034,15033,10.0,25998
2000-01-01,"Jackson, MI",26075,43751,15192,10.1,25836
2001-01-01,"Jackson, MI",26075,42650,15894,10.5,25684
2002-01-01,"Jackson, MI",26075,42154,18274,11.9,25789
2003-01-01,"Jackson, MI",26075,42556,16770,10.9,26926
2004-01-01,"Jackson, MI",26075,43559,19565,12.7,28034
2005-01-01,"Jackson, MI",26075,46839,20372,13.4,27832
2006-01-01,"Jackson, MI",26075,44256,21494,14.0,27564
2007-01-01,"Jackson, MI",26075,44436,21932,14.4,27414
2008-01-01,"Jackson, MI",26075,47424,19903,13.2,26737
2009-01-01,"Jackson, MI",26075,46526,21493,14.3,26110
2010-01-01,"Jackson, MI",26075,44363,21245,14.0,25518
2011-01-01,"Jackson, MI",26075,42851,20515,13.0,25493
2012-01-01,"Jackson, MI",26075,42302,19737,13.0,25708
2013-01-01,"Jackson, MI",26075,42391,19191,12.0,25950
2014-01-01,"Jackson, MI",26075,42732,18942,12.0,26145
2015-01-01,"Jackson, MI",26075,43096,18923,12.0,26288
2016-01-01,"Jackson, MI",26075,43404,19037,12.0,26391
2017-01-01,"Jackson, MI",26075,43643,19209,12.0,26461
2018-01-01,"Jackson, MI",26075,43817,19387,12.0,26499
2019-01-01,"Jackson, MI",26075,43927,19543,12.0,26510
