YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Daviess, KY",21059,31810,13545,15.0,14515
1997-01-01,"Daviess, KY",21059,34335,11965,13.2,14642
1998-01-01,"Daviess, KY",21059,36162,11631,12.7,14030
1999-01-01,"Daviess, KY",21059,36451,10819,12.0,14742
2000-01-01,"Daviess, KY",21059,38067,10060,11.2,14532
2001-01-01,"Daviess, KY",21059,37438,10762,11.9,14605
2002-01-01,"Daviess, KY",21059,37600,11099,12.2,14502
2003-01-01,"Daviess, KY",21059,39035,11816,13.0,14902
2004-01-01,"Daviess, KY",21059,40020,12900,14.1,15345
2005-01-01,"Daviess, KY",21059,38845,13124,14.6,16281
2006-01-01,"Daviess, KY",21059,41279,12691,13.9,15981
2007-01-01,"Daviess, KY",21059,42586,14015,15.3,14881
2008-01-01,"Daviess, KY",21059,43075,12559,13.6,15462
2009-01-01,"Daviess, KY",21059,43031,14147,15.2,15421
2010-01-01,"Daviess, KY",21059,42929,15099,16.0,15714
2011-01-01,"Daviess, KY",21059,43508,15096,16.0,16036
2012-01-01,"Daviess, KY",21059,44161,15524,16.0,16136
2013-01-01,"Daviess, KY",21059,44819,15801,17.0,16298
2014-01-01,"Daviess, KY",21059,45455,16205,17.0,16425
2015-01-01,"Daviess, KY",21059,46085,16586,17.0,16571
2016-01-01,"Daviess, KY",21059,46713,17005,18.0,16713
2017-01-01,"Daviess, KY",21059,47347,17424,18.0,16861
2018-01-01,"Daviess, KY",21059,47988,17859,19.0,17011
2019-01-01,"Daviess, KY",21059,48639,18301,19.0,17164
