YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"McIntosh, GA",13191,23614,2274,23.6,1638
1997-01-01,"McIntosh, GA",13191,24357,2251,22.2,1689
1998-01-01,"McIntosh, GA",13191,25704,2208,21.6,1842
1999-01-01,"McIntosh, GA",13191,27856,2016,18.8,1876
2000-01-01,"McIntosh, GA",13191,29713,2114,19.4,1917
2001-01-01,"McIntosh, GA",13191,28891,2066,18.9,1941
2002-01-01,"McIntosh, GA",13191,29156,2003,18.4,1965
2003-01-01,"McIntosh, GA",13191,29876,1919,17.4,1975
2004-01-01,"McIntosh, GA",13191,31055,1916,17.5,1933
2005-01-01,"McIntosh, GA",13191,33372,2196,20.2,1921
2006-01-01,"McIntosh, GA",13191,34017,2155,19.5,1932
2007-01-01,"McIntosh, GA",13191,36026,2064,18.3,1981
2008-01-01,"McIntosh, GA",13191,36397,2123,18.8,1972
2009-01-01,"McIntosh, GA",13191,34659,2381,21.2,1877
2010-01-01,"McIntosh, GA",13191,33262,2285,20.0,1998
2011-01-01,"McIntosh, GA",13191,32634,1980,17.0,2013
2012-01-01,"McIntosh, GA",13191,33218,2027,18.0,2010
2013-01-01,"McIntosh, GA",13191,33773,2033,17.0,1980
2014-01-01,"McIntosh, GA",13191,34226,2121,18.0,1970
2015-01-01,"McIntosh, GA",13191,34313,2133,18.0,1966
2016-01-01,"McIntosh, GA",13191,34289,2144,19.0,1972
2017-01-01,"McIntosh, GA",13191,34213,2126,18.0,1977
2018-01-01,"McIntosh, GA",13191,34200,2120,18.0,1980
2019-01-01,"McIntosh, GA",13191,34220,2113,18.0,1980
