YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Hardin, IL",17069,22457,964,19.7,928
1997-01-01,"Hardin, IL",17069,24285,953,20.0,861
1998-01-01,"Hardin, IL",17069,26552,827,17.4,967
1999-01-01,"Hardin, IL",17069,28020,679,14.7,919
2000-01-01,"Hardin, IL",17069,29103,756,16.4,752
2001-01-01,"Hardin, IL",17069,28044,754,16.6,668
2002-01-01,"Hardin, IL",17069,28246,788,17.3,671
2003-01-01,"Hardin, IL",17069,29681,675,14.8,673
2004-01-01,"Hardin, IL",17069,30428,696,15.3,684
2005-01-01,"Hardin, IL",17069,32604,855,19.0,703
2006-01-01,"Hardin, IL",17069,31690,793,18.1,683
2007-01-01,"Hardin, IL",17069,33455,893,20.9,656
2008-01-01,"Hardin, IL",17069,31547,861,20.6,641
2009-01-01,"Hardin, IL",17069,33367,888,21.4,643
2010-01-01,"Hardin, IL",17069,33712,891,21.0,628
2011-01-01,"Hardin, IL",17069,34259,904,22.0,611
2012-01-01,"Hardin, IL",17069,34824,920,23.0,595
2013-01-01,"Hardin, IL",17069,35388,937,23.0,581
2014-01-01,"Hardin, IL",17069,35957,955,24.0,567
2015-01-01,"Hardin, IL",17069,36534,973,25.0,554
2016-01-01,"Hardin, IL",17069,37125,992,26.0,541
2017-01-01,"Hardin, IL",17069,37730,1011,26.0,527
2018-01-01,"Hardin, IL",17069,38353,1031,27.0,513
2019-01-01,"Hardin, IL",17069,38994,1051,28.0,499
