YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Burleson, TX",48051,26066,2849,18.6,3023
1997-01-01,"Burleson, TX",48051,27802,2588,16.6,3272
1998-01-01,"Burleson, TX",48051,28452,2543,16.2,3286
1999-01-01,"Burleson, TX",48051,31176,2537,15.4,3328
2000-01-01,"Burleson, TX",48051,33273,2540,15.2,3238
2001-01-01,"Burleson, TX",48051,32895,2529,15.2,3259
2002-01-01,"Burleson, TX",48051,33053,2464,14.6,3213
2003-01-01,"Burleson, TX",48051,33912,2625,15.5,3215
2004-01-01,"Burleson, TX",48051,35141,2638,15.4,3101
2005-01-01,"Burleson, TX",48051,36117,3268,19.1,3117
2006-01-01,"Burleson, TX",48051,37942,3134,18.7,3033
2007-01-01,"Burleson, TX",48051,41404,2573,15.6,2904
2008-01-01,"Burleson, TX",48051,42829,2551,15.5,2902
2009-01-01,"Burleson, TX",48051,38898,2559,15.6,2801
2010-01-01,"Burleson, TX",48051,37969,2848,17.0,2938
2011-01-01,"Burleson, TX",48051,38539,2760,16.0,2945
2012-01-01,"Burleson, TX",48051,38681,2664,16.0,2936
2013-01-01,"Burleson, TX",48051,38421,2641,16.0,2942
2014-01-01,"Burleson, TX",48051,38132,2652,16.0,2956
2015-01-01,"Burleson, TX",48051,37966,2665,16.0,2967
2016-01-01,"Burleson, TX",48051,37904,2672,16.0,2973
2017-01-01,"Burleson, TX",48051,37896,2676,16.0,2976
2018-01-01,"Burleson, TX",48051,37915,2679,16.0,2977
2019-01-01,"Burleson, TX",48051,37946,2682,16.0,2976
