YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Galveston, TX",48167,37423,36103,15.0,60997
1997-01-01,"Galveston, TX",48167,39119,32958,13.4,63022
1998-01-01,"Galveston, TX",48167,41666,30492,12.2,64665
1999-01-01,"Galveston, TX",48167,41461,30592,12.4,65240
2000-01-01,"Galveston, TX",48167,43916,29970,11.9,65219
2001-01-01,"Galveston, TX",48167,43716,31682,12.3,65478
2002-01-01,"Galveston, TX",48167,44247,32307,12.3,66294
2003-01-01,"Galveston, TX",48167,44774,36610,13.7,67744
2004-01-01,"Galveston, TX",48167,45735,36684,13.4,70329
2005-01-01,"Galveston, TX",48167,46012,36325,13.3,71866
2006-01-01,"Galveston, TX",48167,52176,38933,14.0,73919
2007-01-01,"Galveston, TX",48167,52392,34586,12.4,74228
2008-01-01,"Galveston, TX",48167,57950,33874,11.9,74936
2009-01-01,"Galveston, TX",48167,55883,41606,14.7,74300
2010-01-01,"Galveston, TX",48167,53597,41785,14.0,75556
2011-01-01,"Galveston, TX",48167,54711,41059,14.0,77433
2012-01-01,"Galveston, TX",48167,57595,40322,13.0,78911
2013-01-01,"Galveston, TX",48167,60142,40360,13.0,79644
2014-01-01,"Galveston, TX",48167,61330,41165,13.0,79932
2015-01-01,"Galveston, TX",48167,61488,42200,14.0,80254
2016-01-01,"Galveston, TX",48167,61525,42969,14.0,80859
2017-01-01,"Galveston, TX",48167,62058,43346,14.0,81678
2018-01-01,"Galveston, TX",48167,63090,43520,14.0,82500
2019-01-01,"Galveston, TX",48167,64247,43739,14.0,83176
