YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Polk, WI",55095,32795,3429,9.1,7998
1997-01-01,"Polk, WI",55095,36282,3441,8.9,8166
1998-01-01,"Polk, WI",55095,39142,3337,8.4,8181
1999-01-01,"Polk, WI",55095,40918,2972,7.2,8223
2000-01-01,"Polk, WI",55095,42938,2951,7.1,8233
2001-01-01,"Polk, WI",55095,42261,3064,7.2,8258
2002-01-01,"Polk, WI",55095,43402,3084,7.2,8345
2003-01-01,"Polk, WI",55095,44341,3121,7.2,8176
2004-01-01,"Polk, WI",55095,46535,3714,8.4,8150
2005-01-01,"Polk, WI",55095,48022,3211,7.4,7829
2006-01-01,"Polk, WI",55095,49384,3533,8.0,8086
2007-01-01,"Polk, WI",55095,48402,3775,8.7,8036
2008-01-01,"Polk, WI",55095,50520,4191,9.6,7967
2009-01-01,"Polk, WI",55095,47782,4314,9.9,7920
2010-01-01,"Polk, WI",55095,49037,4216,9.0,7735
2011-01-01,"Polk, WI",55095,49558,4422,10.0,7804
2012-01-01,"Polk, WI",55095,49282,4511,10.0,7769
2013-01-01,"Polk, WI",55095,49297,4576,10.0,7732
2014-01-01,"Polk, WI",55095,49306,4652,10.0,7715
2015-01-01,"Polk, WI",55095,49244,4714,11.0,7697
2016-01-01,"Polk, WI",55095,49183,4767,11.0,7680
2017-01-01,"Polk, WI",55095,49117,4813,11.0,7667
2018-01-01,"Polk, WI",55095,49044,4852,11.0,7656
2019-01-01,"Polk, WI",55095,48969,4884,11.0,7646
