YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Stanley, SD",46117,32478,282,9.4,576
1997-01-01,"Stanley, SD",46117,33630,323,10.9,606
1998-01-01,"Stanley, SD",46117,35972,317,10.8,649
1999-01-01,"Stanley, SD",46117,39578,260,9.3,618
2000-01-01,"Stanley, SD",46117,42632,242,8.7,611
2001-01-01,"Stanley, SD",46117,43124,232,8.4,596
2002-01-01,"Stanley, SD",46117,41591,245,8.8,588
2003-01-01,"Stanley, SD",46117,43919,241,8.5,572
2004-01-01,"Stanley, SD",46117,45902,251,8.8,584
2005-01-01,"Stanley, SD",46117,46152,240,8.5,576
2006-01-01,"Stanley, SD",46117,46908,244,8.7,532
2007-01-01,"Stanley, SD",46117,48944,247,8.9,505
2008-01-01,"Stanley, SD",46117,52232,242,9.0,493
2009-01-01,"Stanley, SD",46117,51185,270,9.7,481
2010-01-01,"Stanley, SD",46117,53002,273,9.0,470
2011-01-01,"Stanley, SD",46117,54946,270,9.0,455
2012-01-01,"Stanley, SD",46117,56844,268,9.0,437
2013-01-01,"Stanley, SD",46117,58695,268,9.0,418
2014-01-01,"Stanley, SD",46117,60553,269,10.0,397
2015-01-01,"Stanley, SD",46117,62475,272,10.0,376
2016-01-01,"Stanley, SD",46117,64494,275,10.0,354
2017-01-01,"Stanley, SD",46117,66625,279,10.0,331
2018-01-01,"Stanley, SD",46117,68873,282,10.0,307
2019-01-01,"Stanley, SD",46117,71238,285,10.0,282
