YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Philadelphia, PA",42101,26854,351002,23.8,207667
1997-01-01,"Philadelphia, PA",42101,28897,311263,21.7,210503
1998-01-01,"Philadelphia, PA",42101,29560,299541,21.1,212150
1999-01-01,"Philadelphia, PA",42101,29210,285558,19.2,213684
2000-01-01,"Philadelphia, PA",42101,30720,271530,18.5,210480
2001-01-01,"Philadelphia, PA",42101,29946,283647,19.5,213377
2002-01-01,"Philadelphia, PA",42101,29540,293375,20.3,213224
2003-01-01,"Philadelphia, PA",42101,30414,288178,20.1,212591
2004-01-01,"Philadelphia, PA",42101,30892,309297,21.6,211849
2005-01-01,"Philadelphia, PA",42101,32671,339111,24.2,212079
2006-01-01,"Philadelphia, PA",42101,33368,347347,24.9,211905
2007-01-01,"Philadelphia, PA",42101,35431,328057,23.5,205636
2008-01-01,"Philadelphia, PA",42101,37090,331349,23.8,201881
2009-01-01,"Philadelphia, PA",42101,36959,366125,24.5,191736
2010-01-01,"Philadelphia, PA",42101,39810,370443,24.0,178950
2011-01-01,"Philadelphia, PA",42101,41293,392790,25.0,164305
2012-01-01,"Philadelphia, PA",42101,43584,411439,25.0,145015
2013-01-01,"Philadelphia, PA",42101,45927,434516,24.0,120992
2014-01-01,"Philadelphia, PA",42101,48597,459455,24.0,91048
2015-01-01,"Philadelphia, PA",42101,51501,487357,23.0,54217
2016-01-01,"Philadelphia, PA",42101,54667,517931,22.0,9270
2017-01-01,"Philadelphia, PA",42101,58067,551270,19.0,-45126
2018-01-01,"Philadelphia, PA",42101,61676,587196,16.0,-110480
2019-01-01,"Philadelphia, PA",42101,65447,625452,12.0,-188458
