YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Tyrrell, NC",37177,19523,989,25.5,748
1997-01-01,"Tyrrell, NC",37177,21616,982,25.7,807
1998-01-01,"Tyrrell, NC",37177,22070,1012,26.7,807
1999-01-01,"Tyrrell, NC",37177,23928,869,23.2,802
2000-01-01,"Tyrrell, NC",37177,25864,914,24.9,800
2001-01-01,"Tyrrell, NC",37177,25102,912,25.2,790
2002-01-01,"Tyrrell, NC",37177,24621,905,24.9,745
2003-01-01,"Tyrrell, NC",37177,25798,780,21.9,694
2004-01-01,"Tyrrell, NC",37177,26176,838,23.5,664
2005-01-01,"Tyrrell, NC",37177,27401,989,28.0,673
2006-01-01,"Tyrrell, NC",37177,29651,984,27.3,644
2007-01-01,"Tyrrell, NC",37177,30287,888,25.1,643
2008-01-01,"Tyrrell, NC",37177,31732,923,26.9,603
2009-01-01,"Tyrrell, NC",37177,30058,988,28.9,624
2010-01-01,"Tyrrell, NC",37177,30272,959,27.0,590
2011-01-01,"Tyrrell, NC",37177,30967,965,27.0,588
2012-01-01,"Tyrrell, NC",37177,31501,964,27.0,584
2013-01-01,"Tyrrell, NC",37177,31913,963,27.0,577
2014-01-01,"Tyrrell, NC",37177,32256,963,28.0,568
2015-01-01,"Tyrrell, NC",37177,32571,965,28.0,559
2016-01-01,"Tyrrell, NC",37177,32876,967,28.0,551
2017-01-01,"Tyrrell, NC",37177,33174,970,28.0,543
2018-01-01,"Tyrrell, NC",37177,33462,973,28.0,536
2019-01-01,"Tyrrell, NC",37177,33736,975,28.0,529
