YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Muskogee, OK",40101,25396,15530,22.9,14006
1997-01-01,"Muskogee, OK",40101,27432,13713,20.0,14059
1998-01-01,"Muskogee, OK",40101,28860,13562,19.8,13972
1999-01-01,"Muskogee, OK",40101,28544,11433,17.1,13976
2000-01-01,"Muskogee, OK",40101,29734,11324,16.9,14131
2001-01-01,"Muskogee, OK",40101,28989,11813,17.7,13849
2002-01-01,"Muskogee, OK",40101,29634,11970,17.7,13546
2003-01-01,"Muskogee, OK",40101,30598,12028,17.8,13506
2004-01-01,"Muskogee, OK",40101,31367,11634,17.2,13693
2005-01-01,"Muskogee, OK",40101,31525,13345,19.9,13654
2006-01-01,"Muskogee, OK",40101,32962,12858,19.1,13626
2007-01-01,"Muskogee, OK",40101,36490,11344,16.8,13934
2008-01-01,"Muskogee, OK",40101,34727,13338,19.7,14036
2009-01-01,"Muskogee, OK",40101,33651,14540,21.4,14108
2010-01-01,"Muskogee, OK",40101,33573,14441,21.0,14227
2011-01-01,"Muskogee, OK",40101,32857,14595,21.0,14310
2012-01-01,"Muskogee, OK",40101,32084,14658,21.0,14359
2013-01-01,"Muskogee, OK",40101,31298,14622,21.0,14378
2014-01-01,"Muskogee, OK",40101,30566,14492,21.0,14370
2015-01-01,"Muskogee, OK",40101,29939,14284,20.0,14339
2016-01-01,"Muskogee, OK",40101,29457,14021,20.0,14289
2017-01-01,"Muskogee, OK",40101,29142,13729,20.0,14227
2018-01-01,"Muskogee, OK",40101,29003,13433,19.0,14158
2019-01-01,"Muskogee, OK",40101,29034,13155,19.0,14088
