YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Bartow, GA",13015,35274,7875,11.8,11828
1997-01-01,"Bartow, GA",13015,37469,8320,11.5,12995
1998-01-01,"Bartow, GA",13015,39587,8266,11.0,13535
1999-01-01,"Bartow, GA",13015,41562,7757,10.3,14193
2000-01-01,"Bartow, GA",13015,44315,7494,9.5,14688
2001-01-01,"Bartow, GA",13015,44234,7922,9.7,15205
2002-01-01,"Bartow, GA",13015,44669,8574,10.2,15999
2003-01-01,"Bartow, GA",13015,46051,9380,10.9,16631
2004-01-01,"Bartow, GA",13015,46219,10094,11.4,17603
2005-01-01,"Bartow, GA",13015,47309,11726,13.3,17962
2006-01-01,"Bartow, GA",13015,46720,10777,12.0,18224
2007-01-01,"Bartow, GA",13015,48366,10638,11.6,18469
2008-01-01,"Bartow, GA",13015,51762,11790,12.6,18636
2009-01-01,"Bartow, GA",13015,46981,14087,14.9,18687
2010-01-01,"Bartow, GA",13015,43662,15812,17.0,18503
2011-01-01,"Bartow, GA",13015,41427,16660,18.0,18276
2012-01-01,"Bartow, GA",13015,40064,17000,19.0,18041
2013-01-01,"Bartow, GA",13015,39270,17013,19.0,17823
2014-01-01,"Bartow, GA",13015,38880,16840,19.0,17635
2015-01-01,"Bartow, GA",13015,38764,16566,19.0,17482
2016-01-01,"Bartow, GA",13015,38832,16251,19.0,17365
2017-01-01,"Bartow, GA",13015,39016,15935,18.0,17281
2018-01-01,"Bartow, GA",13015,39266,15641,18.0,17228
2019-01-01,"Bartow, GA",13015,39545,15382,18.0,17199
