YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Wilkinson, MS",28157,16831,3175,34.0,1803
1997-01-01,"Wilkinson, MS",28157,18282,2654,28.8,1819
1998-01-01,"Wilkinson, MS",28157,20710,2503,27.3,1820
1999-01-01,"Wilkinson, MS",28157,19700,2761,29.6,1807
2000-01-01,"Wilkinson, MS",28157,20045,2747,29.8,1777
2001-01-01,"Wilkinson, MS",28157,19847,2770,30.0,1729
2002-01-01,"Wilkinson, MS",28157,20433,2698,29.2,1660
2003-01-01,"Wilkinson, MS",28157,21229,2529,27.9,1589
2004-01-01,"Wilkinson, MS",28157,21771,2805,30.8,1563
2005-01-01,"Wilkinson, MS",28157,21904,3318,36.8,1524
2006-01-01,"Wilkinson, MS",28157,22853,3066,34.0,1589
2007-01-01,"Wilkinson, MS",28157,24509,3434,37.9,1406
2008-01-01,"Wilkinson, MS",28157,26759,2868,31.6,1371
2009-01-01,"Wilkinson, MS",28157,26180,2914,32.6,1339
2010-01-01,"Wilkinson, MS",28157,26553,3171,35.0,1281
2011-01-01,"Wilkinson, MS",28157,27406,3217,36.0,1233
2012-01-01,"Wilkinson, MS",28157,28239,3275,36.0,1180
2013-01-01,"Wilkinson, MS",28157,29077,3322,37.0,1125
2014-01-01,"Wilkinson, MS",28157,29917,3372,38.0,1068
2015-01-01,"Wilkinson, MS",28157,30777,3425,38.0,1009
2016-01-01,"Wilkinson, MS",28157,31668,3483,39.0,948
2017-01-01,"Wilkinson, MS",28157,32592,3543,40.0,885
2018-01-01,"Wilkinson, MS",28157,33551,3606,41.0,820
2019-01-01,"Wilkinson, MS",28157,34541,3669,41.0,752
