YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Grafton, NH",33009,36184,6529,8.8,14150
1997-01-01,"Grafton, NH",33009,38469,6978,9.4,14612
1998-01-01,"Grafton, NH",33009,40676,6911,9.3,14778
1999-01-01,"Grafton, NH",33009,40923,5549,7.3,14753
2000-01-01,"Grafton, NH",33009,43470,5028,6.5,14717
2001-01-01,"Grafton, NH",33009,43106,5892,7.6,14662
2002-01-01,"Grafton, NH",33009,44269,6121,7.8,13560
2003-01-01,"Grafton, NH",33009,45955,5620,7.2,13791
2004-01-01,"Grafton, NH",33009,46952,6500,8.2,13077
2005-01-01,"Grafton, NH",33009,46870,7511,9.7,12881
2006-01-01,"Grafton, NH",33009,51995,7377,9.4,12795
2007-01-01,"Grafton, NH",33009,51857,6023,7.7,12445
2008-01-01,"Grafton, NH",33009,52872,8407,10.6,12144
2009-01-01,"Grafton, NH",33009,52081,8156,10.3,11739
2010-01-01,"Grafton, NH",33009,53413,8278,10.0,11608
2011-01-01,"Grafton, NH",33009,54654,8504,10.0,11483
2012-01-01,"Grafton, NH",33009,55662,8558,10.0,11293
2013-01-01,"Grafton, NH",33009,56613,8712,11.0,11086
2014-01-01,"Grafton, NH",33009,57522,8874,11.0,10869
2015-01-01,"Grafton, NH",33009,58424,9064,11.0,10653
2016-01-01,"Grafton, NH",33009,59318,9254,11.0,10441
2017-01-01,"Grafton, NH",33009,60204,9444,11.0,10233
2018-01-01,"Grafton, NH",33009,61080,9630,12.0,10028
2019-01-01,"Grafton, NH",33009,61945,9813,12.0,9826
