YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Ascension, LA",22005,37334,9935,14.5,13714
1997-01-01,"Ascension, LA",22005,39248,8737,12.1,14394
1998-01-01,"Ascension, LA",22005,41731,8757,11.7,14875
1999-01-01,"Ascension, LA",22005,43317,8896,11.6,14595
2000-01-01,"Ascension, LA",22005,45398,8282,10.5,14705
2001-01-01,"Ascension, LA",22005,44933,8817,10.9,14817
2002-01-01,"Ascension, LA",22005,46214,8774,10.4,15038
2003-01-01,"Ascension, LA",22005,47895,9883,11.4,15159
2004-01-01,"Ascension, LA",22005,48789,10844,12.0,15810
2005-01-01,"Ascension, LA",22005,48440,10467,11.7,16363
2006-01-01,"Ascension, LA",22005,54037,10999,11.4,17944
2007-01-01,"Ascension, LA",22005,56720,11949,12.2,18199
2008-01-01,"Ascension, LA",22005,61345,9995,9.9,18595
2009-01-01,"Ascension, LA",22005,60995,11624,11.2,19104
2010-01-01,"Ascension, LA",22005,63598,11809,11.0,19715
2011-01-01,"Ascension, LA",22005,66064,12062,10.0,20311
2012-01-01,"Ascension, LA",22005,68508,12342,10.0,20913
2013-01-01,"Ascension, LA",22005,70983,12637,10.0,21530
2014-01-01,"Ascension, LA",22005,73513,12943,10.0,22163
2015-01-01,"Ascension, LA",22005,76109,13256,10.0,22815
2016-01-01,"Ascension, LA",22005,78776,13579,10.0,23485
2017-01-01,"Ascension, LA",22005,81515,13909,10.0,24173
2018-01-01,"Ascension, LA",22005,84329,14248,10.0,24881
2019-01-01,"Ascension, LA",22005,87219,14596,10.0,25607
