YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Hardin, KY",21093,31530,11443,13.6,15547
1997-01-01,"Hardin, KY",21093,35603,10428,12.2,15644
1998-01-01,"Hardin, KY",21093,37054,10690,12.4,15326
1999-01-01,"Hardin, KY",21093,37363,9734,10.7,15824
2000-01-01,"Hardin, KY",21093,39641,9261,10.1,15767
2001-01-01,"Hardin, KY",21093,39296,10258,11.1,18753
2002-01-01,"Hardin, KY",21093,40088,10684,11.5,18649
2003-01-01,"Hardin, KY",21093,42120,10431,11.3,18868
2004-01-01,"Hardin, KY",21093,43082,12166,13.0,15949
2005-01-01,"Hardin, KY",21093,42900,11576,12.5,16392
2006-01-01,"Hardin, KY",21093,42420,10997,11.8,16626
2007-01-01,"Hardin, KY",21093,47958,10478,11.2,16059
2008-01-01,"Hardin, KY",21093,49532,11672,12.4,16345
2009-01-01,"Hardin, KY",21093,45358,14037,14.7,16335
2010-01-01,"Hardin, KY",21093,45938,12131,12.0,16251
2011-01-01,"Hardin, KY",21093,45741,12127,12.0,16287
2012-01-01,"Hardin, KY",21093,45640,12053,12.0,16345
2013-01-01,"Hardin, KY",21093,45572,12019,12.0,16392
2014-01-01,"Hardin, KY",21093,45530,12002,12.0,16423
2015-01-01,"Hardin, KY",21093,45504,11993,12.0,16441
2016-01-01,"Hardin, KY",21093,45488,11989,12.0,16450
2017-01-01,"Hardin, KY",21093,45477,11987,12.0,16455
2018-01-01,"Hardin, KY",21093,45470,11985,12.0,16457
2019-01-01,"Hardin, KY",21093,45464,11984,12.0,16458
