YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Texas, OK",40139,30448,2264,13.0,3249
1997-01-01,"Texas, OK",40139,36041,2100,11.3,3326
1998-01-01,"Texas, OK",40139,37655,2139,11.6,3515
1999-01-01,"Texas, OK",40139,36691,2134,10.7,3641
2000-01-01,"Texas, OK",40139,38674,2207,11.1,3809
2001-01-01,"Texas, OK",40139,37085,2329,11.8,3922
2002-01-01,"Texas, OK",40139,34024,2267,11.5,3869
2003-01-01,"Texas, OK",40139,33654,2391,11.9,3847
2004-01-01,"Texas, OK",40139,34500,2206,11.1,3944
2005-01-01,"Texas, OK",40139,37272,2623,13.3,3884
2006-01-01,"Texas, OK",40139,38416,2752,13.9,3883
2007-01-01,"Texas, OK",40139,42069,2495,12.7,3906
2008-01-01,"Texas, OK",40139,44775,2410,12.2,3984
2009-01-01,"Texas, OK",40139,42653,2724,13.2,4035
2010-01-01,"Texas, OK",40139,43770,2608,13.0,4128
2011-01-01,"Texas, OK",40139,42914,2723,13.0,4112
2012-01-01,"Texas, OK",40139,43392,2690,13.0,4139
2013-01-01,"Texas, OK",40139,43249,2728,13.0,4134
2014-01-01,"Texas, OK",40139,43512,2719,13.0,4144
2015-01-01,"Texas, OK",40139,43553,2733,13.0,4145
2016-01-01,"Texas, OK",40139,43704,2733,13.0,4150
2017-01-01,"Texas, OK",40139,43772,2740,13.0,4153
2018-01-01,"Texas, OK",40139,43867,2742,13.0,4157
2019-01-01,"Texas, OK",40139,43930,2747,13.0,4160
