YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Caldwell, TX",48055,26604,6497,21.6,5409
1997-01-01,"Caldwell, TX",48055,28004,6260,19.9,5736
1998-01-01,"Caldwell, TX",48055,29961,5821,17.9,5863
1999-01-01,"Caldwell, TX",48055,33914,4698,15.4,5977
2000-01-01,"Caldwell, TX",48055,36352,4778,14.9,6059
2001-01-01,"Caldwell, TX",48055,35616,5006,15.1,6200
2002-01-01,"Caldwell, TX",48055,35862,5098,15.0,6245
2003-01-01,"Caldwell, TX",48055,36804,5103,14.7,6405
2004-01-01,"Caldwell, TX",48055,37250,5121,14.7,6321
2005-01-01,"Caldwell, TX",48055,38996,6585,19.0,6284
2006-01-01,"Caldwell, TX",48055,39268,5390,15.4,6359
2007-01-01,"Caldwell, TX",48055,43846,5840,16.7,7044
2008-01-01,"Caldwell, TX",48055,45151,5304,15.1,7069
2009-01-01,"Caldwell, TX",48055,40218,5960,16.8,6244
2010-01-01,"Caldwell, TX",48055,41953,5781,16.0,6695
2011-01-01,"Caldwell, TX",48055,42207,5657,15.0,6679
2012-01-01,"Caldwell, TX",48055,42379,5627,15.0,6683
2013-01-01,"Caldwell, TX",48055,42526,5622,15.0,6692
2014-01-01,"Caldwell, TX",48055,42651,5623,15.0,6701
2015-01-01,"Caldwell, TX",48055,42756,5626,15.0,6708
2016-01-01,"Caldwell, TX",48055,42844,5629,15.0,6715
2017-01-01,"Caldwell, TX",48055,42916,5631,15.0,6720
2018-01-01,"Caldwell, TX",48055,42977,5633,15.0,6724
2019-01-01,"Caldwell, TX",48055,43027,5635,15.0,6728
