YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"York, PA",42133,40521,24182,6.5,52005
1997-01-01,"York, PA",42133,43488,25617,6.8,54600
1998-01-01,"York, PA",42133,45685,25836,6.8,55772
1999-01-01,"York, PA",42133,45381,25737,6.8,56577
2000-01-01,"York, PA",42133,47889,23656,6.2,56984
2001-01-01,"York, PA",42133,47106,26094,6.8,57487
2002-01-01,"York, PA",42133,47418,26573,6.8,57701
2003-01-01,"York, PA",42133,47928,29693,7.5,58011
2004-01-01,"York, PA",42133,49292,32952,8.1,67303
2005-01-01,"York, PA",42133,49021,31199,7.8,67766
2006-01-01,"York, PA",42133,52417,32364,7.9,68434
2007-01-01,"York, PA",42133,55047,35678,8.6,71216
2008-01-01,"York, PA",42133,56848,33417,8.0,68111
2009-01-01,"York, PA",42133,56833,37354,8.9,68704
2010-01-01,"York, PA",42133,57598,38273,9.0,72470
2011-01-01,"York, PA",42133,58404,40519,9.0,75586
2012-01-01,"York, PA",42133,59877,41447,9.0,78307
2013-01-01,"York, PA",42133,61275,42682,9.0,80222
2014-01-01,"York, PA",42133,62654,43823,10.0,81922
2015-01-01,"York, PA",42133,63924,45165,10.0,83609
2016-01-01,"York, PA",42133,65173,46555,10.0,85446
2017-01-01,"York, PA",42133,66428,47997,10.0,87406
2018-01-01,"York, PA",42133,67719,49444,11.0,89442
2019-01-01,"York, PA",42133,69043,50899,11.0,91508
