YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Warren, VA",51187,35924,3020,10.1,4557
1997-01-01,"Warren, VA",51187,39400,3275,10.9,4606
1998-01-01,"Warren, VA",51187,42096,3002,9.8,4685
1999-01-01,"Warren, VA",51187,41780,2741,8.8,4689
2000-01-01,"Warren, VA",51187,44091,2737,8.6,4745
2001-01-01,"Warren, VA",51187,44099,2697,8.3,4828
2002-01-01,"Warren, VA",51187,45420,2908,8.7,4935
2003-01-01,"Warren, VA",51187,46632,3245,9.6,5008
2004-01-01,"Warren, VA",51187,49193,3114,8.9,5076
2005-01-01,"Warren, VA",51187,48543,3399,9.8,5174
2006-01-01,"Warren, VA",51187,54033,3382,9.6,5268
2007-01-01,"Warren, VA",51187,55262,3180,9.0,5332
2008-01-01,"Warren, VA",51187,53495,3625,10.1,5359
2009-01-01,"Warren, VA",51187,56946,3519,9.8,5434
2010-01-01,"Warren, VA",51187,57383,3527,9.0,5475
2011-01-01,"Warren, VA",51187,58212,3584,9.0,5525
2012-01-01,"Warren, VA",51187,59268,3633,9.0,5578
2013-01-01,"Warren, VA",51187,60335,3681,9.0,5630
2014-01-01,"Warren, VA",51187,61381,3728,9.0,5682
2015-01-01,"Warren, VA",51187,62400,3774,9.0,5731
2016-01-01,"Warren, VA",51187,63388,3818,9.0,5780
2017-01-01,"Warren, VA",51187,64347,3861,10.0,5826
2018-01-01,"Warren, VA",51187,65277,3902,10.0,5872
2019-01-01,"Warren, VA",51187,66178,3942,10.0,5916
