YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Phillips, MT",30071,25834,903,18.1,1065
1997-01-01,"Phillips, MT",30071,26699,924,19.3,1084
1998-01-01,"Phillips, MT",30071,26164,1000,21.4,1065
1999-01-01,"Phillips, MT",30071,27671,834,18.3,1094
2000-01-01,"Phillips, MT",30071,29414,729,16.7,1050
2001-01-01,"Phillips, MT",30071,29174,738,17.1,996
2002-01-01,"Phillips, MT",30071,28882,702,16.6,968
2003-01-01,"Phillips, MT",30071,29394,663,15.9,891
2004-01-01,"Phillips, MT",30071,31742,642,15.5,876
2005-01-01,"Phillips, MT",30071,32309,722,17.7,834
2006-01-01,"Phillips, MT",30071,32123,724,17.9,800
2007-01-01,"Phillips, MT",30071,33798,651,16.7,782
2008-01-01,"Phillips, MT",30071,35229,619,16.1,774
2009-01-01,"Phillips, MT",30071,35182,658,17.0,744
2010-01-01,"Phillips, MT",30071,35514,675,17.0,727
2011-01-01,"Phillips, MT",30071,35914,669,17.0,716
2012-01-01,"Phillips, MT",30071,36264,660,17.0,704
2013-01-01,"Phillips, MT",30071,36591,652,17.0,692
2014-01-01,"Phillips, MT",30071,36908,644,17.0,679
2015-01-01,"Phillips, MT",30071,37217,639,17.0,666
2016-01-01,"Phillips, MT",30071,37512,635,17.0,654
2017-01-01,"Phillips, MT",30071,37791,633,17.0,644
2018-01-01,"Phillips, MT",30071,38049,631,17.0,634
2019-01-01,"Phillips, MT",30071,38286,629,17.0,626
