YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Bowie, TX",48037,30591,13857,16.7,16449
1997-01-01,"Bowie, TX",48037,32433,13901,16.9,16539
1998-01-01,"Bowie, TX",48037,32561,13734,16.7,16434
1999-01-01,"Bowie, TX",48037,32345,13861,16.7,16494
2000-01-01,"Bowie, TX",48037,34302,14094,17.0,16517
2001-01-01,"Bowie, TX",48037,33962,14227,17.2,16447
2002-01-01,"Bowie, TX",48037,33947,14411,17.3,16330
2003-01-01,"Bowie, TX",48037,34524,14694,17.5,16237
2004-01-01,"Bowie, TX",48037,35157,14672,17.4,16608
2005-01-01,"Bowie, TX",48037,33688,15493,18.6,16966
2006-01-01,"Bowie, TX",48037,38658,14360,17.0,17225
2007-01-01,"Bowie, TX",48037,41822,15155,17.9,17218
2008-01-01,"Bowie, TX",48037,39531,16501,19.3,17409
2009-01-01,"Bowie, TX",48037,40634,17301,19.8,17659
2010-01-01,"Bowie, TX",48037,44274,18415,20.0,18377
2011-01-01,"Bowie, TX",48037,49395,19584,21.0,19153
2012-01-01,"Bowie, TX",48037,55540,21498,23.0,20110
2013-01-01,"Bowie, TX",48037,63230,24002,25.0,21340
2014-01-01,"Bowie, TX",48037,73227,27401,28.0,22989
2015-01-01,"Bowie, TX",48037,86536,31875,32.0,25195
2016-01-01,"Bowie, TX",48037,104300,37823,38.0,28139
2017-01-01,"Bowie, TX",48037,127974,45714,45.0,32055
2018-01-01,"Bowie, TX",48037,159465,56210,54.0,37260
2019-01-01,"Bowie, TX",48037,201329,70163,67.0,44178
