YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Clearfield, PA",42033,28332,10985,13.7,16197
1997-01-01,"Clearfield, PA",42033,30176,10654,13.4,15997
1998-01-01,"Clearfield, PA",42033,31366,10687,13.4,15973
1999-01-01,"Clearfield, PA",42033,31275,9975,12.3,15766
2000-01-01,"Clearfield, PA",42033,32626,9556,11.9,15828
2001-01-01,"Clearfield, PA",42033,31531,10327,12.8,15631
2002-01-01,"Clearfield, PA",42033,32124,9965,12.4,15579
2003-01-01,"Clearfield, PA",42033,32960,10212,12.8,15256
2004-01-01,"Clearfield, PA",42033,34189,10854,13.6,14801
2005-01-01,"Clearfield, PA",42033,32951,12181,15.5,14383
2006-01-01,"Clearfield, PA",42033,34277,10416,13.2,14145
2007-01-01,"Clearfield, PA",42033,36666,11836,15.3,13590
2008-01-01,"Clearfield, PA",42033,37324,12351,16.0,12719
2009-01-01,"Clearfield, PA",42033,37330,10910,14.2,12484
2010-01-01,"Clearfield, PA",42033,40975,12202,16.0,11774
2011-01-01,"Clearfield, PA",42033,41432,12952,17.0,10754
2012-01-01,"Clearfield, PA",42033,43114,12881,17.0,9889
2013-01-01,"Clearfield, PA",42033,46054,13568,18.0,8783
2014-01-01,"Clearfield, PA",42033,48478,14316,19.0,7422
2015-01-01,"Clearfield, PA",42033,51436,14896,20.0,5926
2016-01-01,"Clearfield, PA",42033,55196,15746,22.0,4174
2017-01-01,"Clearfield, PA",42033,59325,16753,23.0,2114
2018-01-01,"Clearfield, PA",42033,64115,17839,25.0,-257
2019-01-01,"Clearfield, PA",42033,69774,19138,27.0,-3011
