YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Larue, KY",21123,27979,2172,16.9,2265
1997-01-01,"Larue, KY",21123,30479,2080,15.8,2271
1998-01-01,"Larue, KY",21123,31676,2013,15.3,2265
1999-01-01,"Larue, KY",21123,31749,1829,13.8,2365
2000-01-01,"Larue, KY",21123,33282,1872,14.2,2398
2001-01-01,"Larue, KY",21123,32745,1914,14.4,2418
2002-01-01,"Larue, KY",21123,33084,1983,14.9,2332
2003-01-01,"Larue, KY",21123,34162,1916,14.4,2420
2004-01-01,"Larue, KY",21123,35110,2083,15.4,2411
2005-01-01,"Larue, KY",21123,35114,2105,15.7,2445
2006-01-01,"Larue, KY",21123,40271,2080,15.4,2500
2007-01-01,"Larue, KY",21123,39435,2028,15.1,2420
2008-01-01,"Larue, KY",21123,38547,2327,17.3,2468
2009-01-01,"Larue, KY",21123,40679,2260,16.8,2435
2010-01-01,"Larue, KY",21123,40572,2279,16.0,2449
2011-01-01,"Larue, KY",21123,40950,2287,16.0,2451
2012-01-01,"Larue, KY",21123,41230,2298,17.0,2455
2013-01-01,"Larue, KY",21123,41498,2309,17.0,2457
2014-01-01,"Larue, KY",21123,41741,2320,17.0,2459
2015-01-01,"Larue, KY",21123,41964,2330,17.0,2461
2016-01-01,"Larue, KY",21123,42169,2340,17.0,2463
2017-01-01,"Larue, KY",21123,42355,2349,17.0,2464
2018-01-01,"Larue, KY",21123,42526,2357,17.0,2465
2019-01-01,"Larue, KY",21123,42681,2364,17.0,2466
