YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,TEXAS,48000,31488,3500326,18.5,3601839
1997,TEXAS,48000,34478,3259559,16.7,3740260
1998,TEXAS,48000,35449,3102571,15.6,3828975
1999,TEXAS,48000,38092,3071343,15.1,3891877
2000,TEXAS,48000,39090,3041115,14.6,3945367
2001,TEXAS,48000,40152,3181404,15.0,3991783
2002,TEXAS,48000,40063,3341247,15.4,4059619
2003,TEXAS,48000,39967,3563587,16.2,4163447
2004,TEXAS,48000,41645,3610126,16.2,4331751
2005,TEXAS,48000,42165,3886632,17.5,4405215
2006,TEXAS,48000,44943,3862741,16.9,4525394
2007,TEXAS,48000,47563,3787071,16.3,4599509
2008,TEXAS,48000,50049,3755944,15.8,4674832
2009,TEXAS,48000,48286,4143077,17.1,4752148
