YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Rosebud, MT",30087,34607,2084,19.6,2698
1997,"Rosebud, MT",30087,34889,1999,19.9,2592
1998,"Rosebud, MT",30087,35548,2083,21.0,2441
1999,"Rosebud, MT",30087,35453,1798,19.3,2334
2000,"Rosebud, MT",30087,36980,1558,17.0,2293
2001,"Rosebud, MT",30087,36894,1567,17.1,2192
2002,"Rosebud, MT",30087,37321,1549,16.8,2169
2003,"Rosebud, MT",30087,38613,1645,18.0,2065
2004,"Rosebud, MT",30087,40709,1617,17.7,1927
2005,"Rosebud, MT",30087,41185,1998,22.1,1779
2006,"Rosebud, MT",30087,43594,1816,19.9,1768
2007,"Rosebud, MT",30087,44948,1715,19.0,1766
2008,"Rosebud, MT",30087,45789,2036,22.5,1730
2009,"Rosebud, MT",30087,45146,1555,17.2,1779
