YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Esmeralda, NV",32009,28409,148,12.4,130
1997,"Esmeralda, NV",32009,33366,176,15.2,124
1998,"Esmeralda, NV",32009,35309,162,14.8,123
1999,"Esmeralda, NV",32009,33440,120,12.5,114
2000,"Esmeralda, NV",32009,34592,113,12.1,114
2001,"Esmeralda, NV",32009,33572,106,12.1,105
2002,"Esmeralda, NV",32009,33923,115,13.6,107
2003,"Esmeralda, NV",32009,35487,97,11.8,89
2004,"Esmeralda, NV",32009,37283,96,12.4,69
2005,"Esmeralda, NV",32009,38527,119,15.3,66
2006,"Esmeralda, NV",32009,41996,115,14.7,86
2007,"Esmeralda, NV",32009,41828,103,15.0,68
2008,"Esmeralda, NV",32009,40299,96,14.3,77
2009,"Esmeralda, NV",32009,42526,88,14.2,67
