YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Logan, NE",31113,24937,61,6.7,206
1997,"Logan, NE",31113,30037,110,12.2,210
1998,"Logan, NE",31113,26603,134,14.7,220
1999,"Logan, NE",31113,32597,93,11.9,211
2000,"Logan, NE",31113,34571,89,11.6,216
2001,"Logan, NE",31113,34450,86,11.4,199
2002,"Logan, NE",31113,34184,77,10.8,207
2003,"Logan, NE",31113,35560,71,10.0,188
2004,"Logan, NE",31113,37086,54,7.3,161
2005,"Logan, NE",31113,36807,65,8.8,158
2006,"Logan, NE",31113,38074,83,11.1,169
2007,"Logan, NE",31113,40727,79,10.6,179
2008,"Logan, NE",31113,40087,77,10.5,277
2009,"Logan, NE",31113,38810,96,13.2,247
