YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Baca, CO",8009,23469,764,17.1,872
1997,"Baca, CO",8009,26731,824,19.1,930
1998,"Baca, CO",8009,29021,834,19.3,876
1999,"Baca, CO",8009,28592,712,16.0,911
2000,"Baca, CO",8009,29274,773,17.5,908
2001,"Baca, CO",8009,28087,754,17.5,898
2002,"Baca, CO",8009,25364,770,18.5,918
2003,"Baca, CO",8009,26313,642,15.9,969
2004,"Baca, CO",8009,26580,624,15.6,1103
2005,"Baca, CO",8009,28804,737,18.5,1145
2006,"Baca, CO",8009,29443,698,17.8,2673
2007,"Baca, CO",8009,30397,747,19.8,5009
2008,"Baca, CO",8009,31963,661,17.7,4368
2009,"Baca, CO",8009,32660,664,18.3,1072
