YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Sarpy, NE",31153,43609,4461,3.8,17627
1997,"Sarpy, NE",31153,49644,4981,4.1,18284
1998,"Sarpy, NE",31153,52368,5703,4.6,18790
1999,"Sarpy, NE",31153,53763,5682,4.6,19178
2000,"Sarpy, NE",31153,56704,5340,4.3,19442
2001,"Sarpy, NE",31153,56358,5914,4.6,19371
2002,"Sarpy, NE",31153,57433,6644,5.0,19401
2003,"Sarpy, NE",31153,58635,7421,5.5,19378
2004,"Sarpy, NE",31153,60782,7462,5.4,20076
2005,"Sarpy, NE",31153,60217,6973,5.1,20598
2006,"Sarpy, NE",31153,62148,7339,5.2,21168
2007,"Sarpy, NE",31153,63776,8999,6.2,21517
2008,"Sarpy, NE",31153,64840,7971,5.4,22462
2009,"Sarpy, NE",31153,67541,7996,5.3,23037
