YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Bexar, TX",48029,29815,254595,19.4,238703
1997,"Bexar, TX",48029,32374,247843,18.5,245947
1998,"Bexar, TX",48029,34210,241268,17.8,250539
1999,"Bexar, TX",48029,36340,228083,16.7,253898
2000,"Bexar, TX",48029,39540,217956,15.7,255330
2001,"Bexar, TX",48029,38968,223677,15.9,257896
2002,"Bexar, TX",48029,38418,237671,16.5,262236
2003,"Bexar, TX",48029,38521,257571,17.6,269646
2004,"Bexar, TX",48029,38832,257897,17.3,280393
2005,"Bexar, TX",48029,42063,252680,17.1,285329
2006,"Bexar, TX",48029,42833,252010,16.6,293720
2007,"Bexar, TX",48029,44587,254880,16.4,300788
2008,"Bexar, TX",48029,45794,270728,17.1,308175
2009,"Bexar, TX",48029,45315,285469,17.7,314401
