YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Jackson, SD",46071,22507,1045,35.2,797
1997,"Jackson, SD",46071,23783,981,33.5,790
1998,"Jackson, SD",46071,22276,907,30.9,772
1999,"Jackson, SD",46071,23591,806,27.5,872
2000,"Jackson, SD",46071,25030,771,27.2,434
2001,"Jackson, SD",46071,24126,748,26.2,420
2002,"Jackson, SD",46071,22646,768,26.9,391
2003,"Jackson, SD",46071,23304,750,25.9,392
2004,"Jackson, SD",46071,24472,780,27.3,354
2005,"Jackson, SD",46071,25445,924,32.8,347
2006,"Jackson, SD",46071,26448,939,32.8,320
2007,"Jackson, SD",46071,27391,853,30.9,328
2008,"Jackson, SD",46071,28119,868,32.4,379
2009,"Jackson, SD",46071,30375,947,36.1,405
