YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Calhoun, AL",1015,27265,20008,17.5,20110
1997,"Calhoun, AL",1015,30432,18593,16.2,19665
1998,"Calhoun, AL",1015,31866,18393,16.1,19721
1999,"Calhoun, AL",1015,31389,18035,16.3,19565
2000,"Calhoun, AL",1015,32604,16561,15.1,19267
2001,"Calhoun, AL",1015,31849,17816,16.3,18291
2002,"Calhoun, AL",1015,32013,17430,15.8,18175
2003,"Calhoun, AL",1015,33066,18084,16.4,18075
2004,"Calhoun, AL",1015,34813,18663,16.9,18133
2005,"Calhoun, AL",1015,35937,18450,16.9,18090
2006,"Calhoun, AL",1015,36684,19388,17.6,18358
2007,"Calhoun, AL",1015,37478,18838,17.1,18259
2008,"Calhoun, AL",1015,39997,19441,17.6,18428
2009,"Calhoun, AL",1015,37340,21134,19.0,18539
