YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Adair, KY",21001,21085,3784,23.3,2581
1997,"Adair, KY",21001,21914,3627,22.3,2623
1998,"Adair, KY",21001,22088,3708,22.6,2696
1999,"Adair, KY",21001,23452,3656,22.0,2727
2000,"Adair, KY",21001,24574,3565,21.5,2650
2001,"Adair, KY",21001,24207,3802,22.8,2576
2002,"Adair, KY",21001,24332,3716,22.1,2621
2003,"Adair, KY",21001,25205,3376,20.0,2718
2004,"Adair, KY",21001,25696,3642,21.5,2743
2005,"Adair, KY",21001,26903,4169,24.9,2794
2006,"Adair, KY",21001,27529,4175,24.8,2814
2007,"Adair, KY",21001,32643,3653,21.4,2605
2008,"Adair, KY",21001,30169,3975,23.4,2659
2009,"Adair, KY",21001,29200,4107,24.0,2547
