YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Kendall, IL",17093,54344,1603,3.3,8457
1997,"Kendall, IL",17093,58694,2018,3.8,8951
1998,"Kendall, IL",17093,63020,1834,3.4,10334
1999,"Kendall, IL",17093,64379,1988,3.6,10547
2000,"Kendall, IL",17093,67770,1987,3.4,9788
2001,"Kendall, IL",17093,67910,2165,3.5,10341
2002,"Kendall, IL",17093,69760,2583,3.9,11088
2003,"Kendall, IL",17093,71994,3003,4.1,12114
2004,"Kendall, IL",17093,76568,3285,4.1,14580
2005,"Kendall, IL",17093,72790,2431,3.1,16267
2006,"Kendall, IL",17093,74542,3392,3.9,18483
2007,"Kendall, IL",17093,77938,3543,3.7,20579
2008,"Kendall, IL",17093,85630,3489,3.4,22303
2009,"Kendall, IL",17093,82835,4359,4.2,23467
