YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"St. Bernard, LA",22087,30180,9829,14.7,9340
1997,"St. Bernard, LA",22087,32478,8757,13.2,9567
1998,"St. Bernard, LA",22087,32878,8709,13.2,9396
1999,"St. Bernard, LA",22087,33925,8825,13.2,9080
2000,"St. Bernard, LA",22087,35711,8553,13.0,8946
2001,"St. Bernard, LA",22087,35154,9206,14.1,8691
2002,"St. Bernard, LA",22087,35150,9230,14.1,8536
2003,"St. Bernard, LA",22087,36156,9222,14.2,8575
2004,"St. Bernard, LA",22087,36566,9824,15.1,8869
2005,"St. Bernard, LA",22087,37710,11106,17.3,8802
2006,"St. Bernard, LA",22087,37375,2877,18.8,948
2007,"St. Bernard, LA",22087,33093,3702,18.9,3513
2008,"St. Bernard, LA",22087,39106,7597,20.3,4174
2009,"St. Bernard, LA",22087,36660,8619,21.3,4645
