YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Clarke, AL",1025,25078,6571,23.3,5847
1997,"Clarke, AL",1025,26898,6256,21.8,5603
1998,"Clarke, AL",1025,28044,6043,20.9,5590
1999,"Clarke, AL",1025,27685,5732,20.7,5517
2000,"Clarke, AL",1025,28734,5247,19.1,5391
2001,"Clarke, AL",1025,28010,5438,20.0,5312
2002,"Clarke, AL",1025,27987,5168,19.0,5280
2003,"Clarke, AL",1025,28555,5205,19.2,5245
2004,"Clarke, AL",1025,28776,5633,20.9,5195
2005,"Clarke, AL",1025,29531,5618,20.9,5196
2006,"Clarke, AL",1025,29659,6862,25.6,5151
2007,"Clarke, AL",1025,32627,5688,21.8,5050
2008,"Clarke, AL",1025,34101,5334,20.6,4960
2009,"Clarke, AL",1025,32729,7460,29.1,5013
