YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Sioux, IA",19167,36248,2094,7.0,4412
1997,"Sioux, IA",19167,40895,2062,7.0,4400
1998,"Sioux, IA",19167,40919,2103,7.1,4426
1999,"Sioux, IA",19167,41081,1849,6.3,4369
2000,"Sioux, IA",19167,41787,1844,6.2,4370
2001,"Sioux, IA",19167,41674,1848,6.2,4318
2002,"Sioux, IA",19167,42417,2035,6.8,4256
2003,"Sioux, IA",19167,44513,1926,6.5,4122
2004,"Sioux, IA",19167,47564,2120,7.1,4123
2005,"Sioux, IA",19167,43441,2114,7.2,4171
2006,"Sioux, IA",19167,46192,2121,7.2,4189
2007,"Sioux, IA",19167,53006,2042,7.0,4219
2008,"Sioux, IA",19167,52513,2203,7.5,4418
2009,"Sioux, IA",19167,50978,2097,7.1,4480
