YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Jackson, LA",22049,25035,2970,19.1,3065
1997,"Jackson, LA",22049,26631,2719,17.6,2956
1998,"Jackson, LA",22049,28264,2996,19.4,2931
1999,"Jackson, LA",22049,28750,3008,19.8,2802
2000,"Jackson, LA",22049,29901,2564,16.9,2737
2001,"Jackson, LA",22049,29431,2550,17.0,2689
2002,"Jackson, LA",22049,29903,2426,16.1,2568
2003,"Jackson, LA",22049,30681,2550,16.9,2530
2004,"Jackson, LA",22049,31714,2653,17.8,2389
2005,"Jackson, LA",22049,31811,2794,18.9,2296
2006,"Jackson, LA",22049,34901,2804,18.8,2201
2007,"Jackson, LA",22049,35137,2631,17.7,2162
2008,"Jackson, LA",22049,36073,2736,18.4,2266
2009,"Jackson, LA",22049,35359,2562,17.3,2242
