YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Ravalli, MT",30081,28465,5441,16.0,5861
1997,"Ravalli, MT",30081,28589,5536,15.6,6349
1998,"Ravalli, MT",30081,30003,5579,15.3,6455
1999,"Ravalli, MT",30081,31505,5238,14.6,6320
2000,"Ravalli, MT",30081,33121,4941,13.5,6238
2001,"Ravalli, MT",30081,32672,5563,14.8,6328
2002,"Ravalli, MT",30081,33652,5651,14.7,6280
2003,"Ravalli, MT",30081,34846,5471,14.0,6170
2004,"Ravalli, MT",30081,36727,5144,12.9,6224
2005,"Ravalli, MT",30081,36914,5640,14.4,6112
2006,"Ravalli, MT",30081,39872,5824,14.5,6033
2007,"Ravalli, MT",30081,42450,4969,12.4,6061
2008,"Ravalli, MT",30081,43613,5528,13.7,5989
2009,"Ravalli, MT",30081,40444,6229,15.6,5853
