YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Bennington, VT",50003,33364,4578,12.7,7193
1997,"Bennington, VT",50003,35779,3762,10.5,7819
1998,"Bennington, VT",50003,37144,3689,10.3,7471
1999,"Bennington, VT",50003,37751,3611,10.0,7852
2000,"Bennington, VT",50003,40362,3698,10.2,7675
2001,"Bennington, VT",50003,39748,3787,10.4,7089
2002,"Bennington, VT",50003,40012,3898,10.7,6861
2003,"Bennington, VT",50003,40785,3627,10.0,6721
2004,"Bennington, VT",50003,41411,3442,9.4,6632
2005,"Bennington, VT",50003,43020,3818,10.7,6353
2006,"Bennington, VT",50003,45077,3720,10.4,6303
2007,"Bennington, VT",50003,46672,3749,10.7,5358
2008,"Bennington, VT",50003,45029,4298,12.2,5310
2009,"Bennington, VT",50003,44686,4498,12.8,5159
