YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Warren, PA",42123,32069,4572,10.3,6990
1997,"Warren, PA",42123,33863,4649,10.6,7201
1998,"Warren, PA",42123,34977,4628,10.7,7242
1999,"Warren, PA",42123,34936,4249,9.8,7099
2000,"Warren, PA",42123,36592,4163,9.7,6974
2001,"Warren, PA",42123,35893,4443,10.4,6817
2002,"Warren, PA",42123,35596,4355,10.3,6550
2003,"Warren, PA",42123,36303,4429,10.5,6457
2004,"Warren, PA",42123,37399,4644,11.2,6120
2005,"Warren, PA",42123,37970,4694,11.5,5889
2006,"Warren, PA",42123,40006,5118,12.6,5802
2007,"Warren, PA",42123,39931,5179,12.9,6120
2008,"Warren, PA",42123,41193,4551,11.4,5587
2009,"Warren, PA",42123,40139,4838,12.2,5483
