YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Baldwin, AL",1003,35014,15494,12.4,19384
1997,"Baldwin, AL",1003,35438,14907,11.1,20699
1998,"Baldwin, AL",1003,37162,15089,11.0,21410
1999,"Baldwin, AL",1003,39194,14668,10.5,21771
2000,"Baldwin, AL",1003,41283,13855,9.7,22176
2001,"Baldwin, AL",1003,40406,16313,11.1,22337
2002,"Baldwin, AL",1003,40818,16175,10.7,22656
2003,"Baldwin, AL",1003,41909,15764,10.2,23062
2004,"Baldwin, AL",1003,42227,16089,10.0,24037
2005,"Baldwin, AL",1003,42804,18249,11.4,24443
2006,"Baldwin, AL",1003,45493,18269,11.0,25958
2007,"Baldwin, AL",1003,49163,17500,10.3,26286
2008,"Baldwin, AL",1003,51957,17110,9.9,26512
2009,"Baldwin, AL",1003,48637,23590,13.3,27120
