YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Clark, IL",17023,29915,1799,11.0,3021
1997,"Clark, IL",17023,32800,1822,11.0,3160
1998,"Clark, IL",17023,33488,1855,11.2,3682
1999,"Clark, IL",17023,35111,1670,9.9,3641
2000,"Clark, IL",17023,36855,1767,10.6,3169
2001,"Clark, IL",17023,36364,1735,10.3,3115
2002,"Clark, IL",17023,36673,1881,11.2,3095
2003,"Clark, IL",17023,37354,1731,10.3,3109
2004,"Clark, IL",17023,39057,1783,10.6,3014
2005,"Clark, IL",17023,38587,1980,11.9,3027
2006,"Clark, IL",17023,40506,1993,11.9,3015
2007,"Clark, IL",17023,44826,1915,11.5,2994
2008,"Clark, IL",17023,48357,2014,12.2,2922
2009,"Clark, IL",17023,43003,2193,13.4,2950
