YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Madison, LA",22065,18448,4630,36.9,2940
1997,"Madison, LA",22065,18965,3988,32.6,3316
1998,"Madison, LA",22065,19865,4011,32.9,3543
1999,"Madison, LA",22065,20319,3926,31.3,3289
2000,"Madison, LA",22065,21277,3807,30.9,3232
2001,"Madison, LA",22065,20687,4074,33.8,2641
2002,"Madison, LA",22065,20870,3941,32.8,2584
2003,"Madison, LA",22065,22494,3437,28.5,2445
2004,"Madison, LA",22065,22548,3589,30.6,2319
2005,"Madison, LA",22065,22951,4184,36.6,2306
2006,"Madison, LA",22065,23434,4166,36.1,2290
2007,"Madison, LA",22065,25855,3680,33.3,2304
2008,"Madison, LA",22065,25788,3805,34.6,2145
2009,"Madison, LA",22065,24485,3933,37.1,2058
