YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Prowers, CO",8099,26485,2911,21.3,3136
1997,"Prowers, CO",8099,28881,2801,20.4,3080
1998,"Prowers, CO",8099,30336,2780,20.1,3097
1999,"Prowers, CO",8099,29668,2485,17.4,3089
2000,"Prowers, CO",8099,30905,2598,18.5,2958
2001,"Prowers, CO",8099,29985,2512,18.0,2970
2002,"Prowers, CO",8099,29058,2582,18.5,3087
2003,"Prowers, CO",8099,29297,2408,17.4,3011
2004,"Prowers, CO",8099,29647,2369,17.4,2825
2005,"Prowers, CO",8099,31042,3058,22.5,2733
2006,"Prowers, CO",8099,32003,2750,20.4,2670
2007,"Prowers, CO",8099,34581,2557,19.8,2593
2008,"Prowers, CO",8099,35730,2454,19.1,2525
2009,"Prowers, CO",8099,33646,2933,23.1,2491
