YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Saline, MO",29195,26380,3163,14.5,3872
1997,"Saline, MO",29195,28818,2804,13.1,3933
1998,"Saline, MO",29195,29400,2760,12.8,4007
1999,"Saline, MO",29195,30867,2764,12.4,3952
2000,"Saline, MO",29195,32482,2676,12.2,4003
2001,"Saline, MO",29195,31586,2875,13.4,4016
2002,"Saline, MO",29195,31232,2862,13.4,3955
2003,"Saline, MO",29195,32502,2867,13.3,3793
2004,"Saline, MO",29195,34032,3195,14.8,3664
2005,"Saline, MO",29195,38616,3080,14.5,3699
2006,"Saline, MO",29195,36354,3530,16.7,3700
2007,"Saline, MO",29195,37265,3618,17.1,3681
2008,"Saline, MO",29195,38653,3760,18.0,3636
2009,"Saline, MO",29195,38503,3548,16.7,3704
