YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Fond du Lac, WI",55039,39052,5533,5.9,16367
1997,"Fond du Lac, WI",55039,42700,6164,6.6,16472
1998,"Fond du Lac, WI",55039,44369,6069,6.5,16469
1999,"Fond du Lac, WI",55039,45094,5731,6.1,16296
2000,"Fond du Lac, WI",55039,46969,5802,6.1,15980
2001,"Fond du Lac, WI",55039,46442,5769,6.1,15806
2002,"Fond du Lac, WI",55039,46975,6240,6.6,15733
2003,"Fond du Lac, WI",55039,47677,6596,6.9,15758
2004,"Fond du Lac, WI",55039,49451,7950,8.2,15634
2005,"Fond du Lac, WI",55039,48891,7148,7.6,15043
2006,"Fond du Lac, WI",55039,49128,8026,8.4,15854
2007,"Fond du Lac, WI",55039,50713,8025,8.4,13637
2008,"Fond du Lac, WI",55039,53499,7650,8.0,13683
2009,"Fond du Lac, WI",55039,50678,9103,9.5,13620
