YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Walsh, ND",38099,28563,1765,12.9,2444
1997,"Walsh, ND",38099,29847,1951,14.5,2503
1998,"Walsh, ND",38099,31375,1776,13.3,2491
1999,"Walsh, ND",38099,33016,1466,11.9,2453
2000,"Walsh, ND",38099,34704,1233,10.2,2400
2001,"Walsh, ND",38099,34526,1324,11.2,2321
2002,"Walsh, ND",38099,35614,1263,10.8,2172
2003,"Walsh, ND",38099,35833,1228,10.6,2052
2004,"Walsh, ND",38099,36396,1288,11.1,1931
2005,"Walsh, ND",38099,36877,1276,11.4,2000
2006,"Walsh, ND",38099,39385,1298,11.7,1920
2007,"Walsh, ND",38099,42238,1141,10.6,2035
2008,"Walsh, ND",38099,47145,1174,11.0,1979
2009,"Walsh, ND",38099,41858,1185,11.2,1937
