YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Throckmorton, TX",48447,21821,289,16.3,376
1997,"Throckmorton, TX",48447,25922,277,16.4,385
1998,"Throckmorton, TX",48447,27846,311,18.7,366
1999,"Throckmorton, TX",48447,28876,274,14.9,386
2000,"Throckmorton, TX",48447,29840,261,15.0,387
2001,"Throckmorton, TX",48447,29321,276,16.2,375
2002,"Throckmorton, TX",48447,28636,240,14.3,372
2003,"Throckmorton, TX",48447,27836,208,12.9,345
2004,"Throckmorton, TX",48447,29679,200,12.5,320
2005,"Throckmorton, TX",48447,30680,234,14.7,316
2006,"Throckmorton, TX",48447,31079,248,15.0,315
2007,"Throckmorton, TX",48447,34057,236,14.4,305
2008,"Throckmorton, TX",48447,34865,236,14.3,340
2009,"Throckmorton, TX",48447,36523,244,15.5,339
