YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Morgan, AL",1103,35829,13057,12.1,19126
1997,"Morgan, AL",1103,36984,12460,11.4,19182
1998,"Morgan, AL",1103,38381,12362,11.3,19247
1999,"Morgan, AL",1103,37491,12883,11.7,19218
2000,"Morgan, AL",1103,39515,12269,11.1,19315
2001,"Morgan, AL",1103,38932,13629,12.4,19321
2002,"Morgan, AL",1103,38979,13744,12.3,19373
2003,"Morgan, AL",1103,39872,14819,13.2,19375
2004,"Morgan, AL",1103,40978,15741,14.0,19557
2005,"Morgan, AL",1103,41339,15593,14.0,19582
2006,"Morgan, AL",1103,40681,18120,16.0,19889
2007,"Morgan, AL",1103,43619,16111,14.2,19954
2008,"Morgan, AL",1103,46284,14284,12.5,19819
2009,"Morgan, AL",1103,40317,18397,15.9,19781
