YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Kennebec, ME",23011,33478,13390,11.6,18790
1997,"Kennebec, ME",23011,35559,12040,10.6,19040
1998,"Kennebec, ME",23011,36573,11822,10.3,18998
1999,"Kennebec, ME",23011,35891,12333,10.7,18011
2000,"Kennebec, ME",23011,37127,11474,10.0,18361
2001,"Kennebec, ME",23011,36570,12034,10.4,18540
2002,"Kennebec, ME",23011,36932,13399,11.4,19687
2003,"Kennebec, ME",23011,38458,13331,11.3,19333
2004,"Kennebec, ME",23011,39199,14494,12.2,17696
2005,"Kennebec, ME",23011,42512,15166,13.0,17386
2006,"Kennebec, ME",23011,43221,14783,12.5,17132
2007,"Kennebec, ME",23011,43913,15280,13.0,16813
2008,"Kennebec, ME",23011,45511,13864,11.8,18006
2009,"Kennebec, ME",23011,44668,15201,12.9,17781
