YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Navajo, AZ",4017,25499,26729,29.0,18910
1997,"Navajo, AZ",4017,25913,27546,28.4,20931
1998,"Navajo, AZ",4017,26304,27340,27.8,21852
1999,"Navajo, AZ",4017,27614,22465,23.6,21417
2000,"Navajo, AZ",4017,28868,23508,24.3,23758
2001,"Navajo, AZ",4017,27762,24108,24.2,29309
2002,"Navajo, AZ",4017,28312,24808,24.3,26809
2003,"Navajo, AZ",4017,30041,22344,21.4,25200
2004,"Navajo, AZ",4017,31554,25228,23.7,30612
2005,"Navajo, AZ",4017,31532,30443,28.8,28606
2006,"Navajo, AZ",4017,35824,26555,24.4,30009
2007,"Navajo, AZ",4017,38871,25481,23.4,20927
2008,"Navajo, AZ",4017,39416,25447,23.1,20427
2009,"Navajo, AZ",4017,34855,30282,27.4,20310
