YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Cheyenne, NE",31033,30819,1005,10.4,2106
1997,"Cheyenne, NE",31033,33886,1110,11.6,2054
1998,"Cheyenne, NE",31033,35016,1086,11.4,2091
1999,"Cheyenne, NE",31033,34748,1006,10.3,2090
2000,"Cheyenne, NE",31033,36274,906,9.2,2061
2001,"Cheyenne, NE",31033,35944,1005,10.2,1982
2002,"Cheyenne, NE",31033,36859,967,9.8,1926
2003,"Cheyenne, NE",31033,39312,938,9.5,1848
2004,"Cheyenne, NE",31033,40302,932,9.4,1818
2005,"Cheyenne, NE",31033,41355,1001,10.2,1699
2006,"Cheyenne, NE",31033,42463,936,9.6,1677
2007,"Cheyenne, NE",31033,45007,1040,10.6,1699
2008,"Cheyenne, NE",31033,45580,945,9.7,1740
2009,"Cheyenne, NE",31033,47158,967,10.1,1700
