YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Tripp, SD",46123,25619,1347,19.3,1429
1997,"Tripp, SD",46123,28631,1363,20.2,1405
1998,"Tripp, SD",46123,28942,1257,18.8,1348
1999,"Tripp, SD",46123,28755,1068,16.8,1352
2000,"Tripp, SD",46123,30027,1054,16.9,1293
2001,"Tripp, SD",46123,30016,998,16.1,1275
2002,"Tripp, SD",46123,28938,1061,17.3,1231
2003,"Tripp, SD",46123,30942,1014,16.8,1208
2004,"Tripp, SD",46123,32606,1041,17.3,1129
2005,"Tripp, SD",46123,32334,1085,18.3,1118
2006,"Tripp, SD",46123,33763,1051,17.7,1092
2007,"Tripp, SD",46123,35631,1046,18.4,1023
2008,"Tripp, SD",46123,35875,1027,18.5,993
2009,"Tripp, SD",46123,38887,1107,20.4,1011
