YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Barton, KS",20009,29991,3628,13.0,5352
1997,"Barton, KS",20009,33079,3613,12.5,5229
1998,"Barton, KS",20009,33973,3532,12.3,5195
1999,"Barton, KS",20009,32635,3608,13.0,5124
2000,"Barton, KS",20009,33924,2973,10.9,5020
2001,"Barton, KS",20009,33543,3159,11.7,4988
2002,"Barton, KS",20009,33556,3282,12.2,4922
2003,"Barton, KS",20009,34328,3327,12.4,4928
2004,"Barton, KS",20009,35431,3539,12.9,4942
2005,"Barton, KS",20009,36329,3973,14.6,4835
2006,"Barton, KS",20009,37661,3769,14.1,4686
2007,"Barton, KS",20009,40454,3340,12.4,4625
2008,"Barton, KS",20009,42889,3923,14.6,4352
2009,"Barton, KS",20009,42558,3720,14.0,4333
